capacity,failure_rate,margin,price,prod_cost,warranty,attractiveness,profit,prod_type_electrique,prod_type_essence,quality_Low,quality_Medium,quality_price_Low,quality_price_Medium
0.014319928339204303,0.040453239424987915,723.267666791177,932.0205588524692,208.75289206129202,3,0.7664977568314345,0.7760211509515255,0,0,0,1,1,0
11.181390748024548,0.03920830828014632,684.8475746323098,852.0374973931749,167.18992276086493,3,0.6219914904971512,0.8037763322947807,0,0,1,0,1,0
22.824634301046924,0.03293161964208173,687.2638340701062,848.5274853886548,161.26365131854845,3,0.7991257862776449,0.809948818281727,0,0,0,1,1,0
25.62231166329957,0.0383559970122908,697.1126188661517,882.0865321858616,184.97391331970988,3,0.8781601261919434,0.7902995833511551,0,0,0,0,0,0
27.610500268443413,0.041600656241325265,658.2733457337955,814.5240301224424,156.25068438864682,3,0.6242467033466991,0.8081693374164066,0,0,1,0,1,0
18.043486517894763,0.030079674129613126,669.0706057598195,827.9855330129436,158.91492725312412,3,0.7401557058046435,0.8080704059226119,0,0,1,0,1,0
16.129713262582072,0.040868427715104565,658.1617513907029,843.7299829509598,185.56823156025672,3,0.6377197147251197,0.7800620633259604,0,0,1,0,1,0
8.211970225172609,0.03426177397141628,650.0408329201803,834.9845480440159,184.94371512383591,3,0.6590505813986287,0.778506421996582,0,0,1,0,1,0
27.484897022236925,0.03506901023499257,638.9864466951296,838.865751588869,199.8793048937394,3,0.8769423459088639,0.761726707145745,0,0,0,1,1,0
21.7201483399883,0.035431452382186965,679.3107891046727,840.4111563363507,161.1003672316781,3,0.7804366144559839,0.8083076765258905,0,0,0,1,1,0
20.231973287582377,0.04161451657124664,696.0691443189527,845.8589415666595,149.78979724770687,3,0.7093295015392953,0.8229139755024952,0,0,1,0,1,0
20.92861795459612,0.03701437726588397,608.114727369172,752.7393405063096,144.6246131371376,3,0.5817009585977482,0.8078689323719153,0,0,1,0,1,0
17.062738602467004,0.03194778349514111,742.3444907361644,891.3343114942958,148.98982075813146,3,0.8782460325815217,0.8328463082405585,0,0,0,0,0,0
21.792639903048798,0.038328026594861835,679.1876220458664,846.3295473476909,167.1419253018245,3,0.7095494399086322,0.8025096419880058,0,0,1,0,1,0
28.732437161993502,0.031812559740843856,781.467462309752,964.9739260221817,183.50646371242973,3,0.8184816640373429,0.8098327231815675,0,0,0,1,1,0
34.4379207053748,0.039331346983172484,657.1028473148245,819.3502350067073,162.24738769188284,3,0.6483682877573884,0.8019804220956198,0,0,1,0,1,0
20.229085770461953,0.03993115786359357,628.4702840444924,820.9018727061231,192.43158866163057,3,0.6971332166281923,0.7655851508447956,0,0,1,0,1,0
23.120780868730563,0.037998788731002,702.540647958484,913.5255893377588,210.98494137927483,3,0.6352178691301411,0.7690432059684021,0,0,1,0,1,0
14.09747159591644,0.03524590075768471,615.4206861742001,773.2662468745496,157.84556070034944,3,0.7377621381162401,0.7958716530841189,0,0,1,0,1,0
20.92197813093165,0.03743095360909991,668.0834376986143,830.1446580479288,162.06122034931462,3,0.952876988940316,0.8047795420012714,0,0,0,0,0,0
28.377515213974746,0.033985138112980214,707.6714357740531,895.3966132538113,187.72517747975849,3,0.7305259533652401,0.7903441059514646,0,0,0,1,1,0
10.573637389151614,0.034297691143276215,668.3621225276562,822.7351512231389,154.37302869548267,3,0.583482964494661,0.8123660713098495,0,0,1,0,1,0
19.20615717834861,0.04209556013178824,651.3266148647343,807.9222081148763,156.59559325014203,3,0.7744031952434124,0.8061749117956216,0,0,1,0,1,0
19.65273157220663,0.0365113813411786,687.0652356058242,849.4177787324777,162.35254312665342,3,0.8761817990917512,0.8088660878173283,0,0,0,1,1,0
19.33382318381367,0.037049043377361056,669.6782211251633,836.6755047891202,166.9972836639568,3,0.8238659466358129,0.8004037614247502,0,0,1,0,1,0
17.416557062276212,0.03384333256428443,657.0964555910859,797.3574958079544,140.2610402168683,3,0.7142707887269144,0.824092654857727,0,0,1,0,1,0
15.933742548131848,0.040047361064084436,647.0676693239308,785.3946074605657,138.32693813663494,3,0.6445686972469615,0.8238758748498535,0,0,1,0,1,0
11.593612917176936,0.03518487724969928,683.2313854364053,890.0273016621093,206.7959162257041,3,0.5955180001675949,0.7676521654565914,0,0,1,0,1,0
37.98608150356433,0.03606372826109936,694.1884032255945,839.2961394274733,145.10773620187885,3,0.6693690564243707,0.8271078235855294,0,0,1,0,1,0
12.957251393871074,0.032432517191976776,679.2845759110319,835.0861321266631,155.80155621563117,3,0.6290511845858036,0.8134305549789687,0,0,1,0,1,0
7.916720285279387,0.0338530324527838,755.4774775216667,912.1504500528424,156.67297253117556,3,0.5815821573711686,0.8282377950675799,0,0,1,0,1,0
18.133923558325595,0.03713678806316729,651.5919489531808,801.8359737191204,150.24402476593957,3,0.6798139010640678,0.8126249885384047,0,0,1,0,1,0
14.861087758018105,0.04241738772206115,741.8394900153609,919.663054048632,177.82356403327117,3,0.826116132268827,0.8066427010953211,0,0,0,0,0,0
19.938788867903188,0.04192721684074575,661.2671596190889,857.2946148850306,196.02745526594157,3,0.6544140381935709,0.7713417862863511,0,0,1,0,1,0
23.355181948167942,0.040474548327253335,703.5554929145633,888.152654829967,184.59716191540372,3,0.6421900545601431,0.7921560433203411,0,0,1,0,1,0
16.152791522539683,0.033872668193691516,626.7372287939197,788.508633130763,161.77140433684315,3,0.7049307445809118,0.7948387658172721,0,0,1,0,1,0
16.927673747935398,0.03596774468065205,790.0128979417946,935.6616333197447,145.64873537795023,3,0.9140487313567351,0.844336103788732,0,0,0,0,0,0
31.316982245055215,0.034406894026913507,581.4008786594662,769.8063226865097,188.40544402704356,3,0.6942846437822632,0.7552560449626646,0,0,1,0,1,0
19.881945191698218,0.042550950865402636,667.1781041368645,791.8166061160547,124.6385019791903,3,0.7095014906836088,0.8425917049270342,0,0,1,0,1,0
22.045226360249448,0.03583522232852358,742.0334862999903,939.2993265275916,197.26584022760127,3,0.7255955152338708,0.7899861794249815,0,0,0,1,1,0
14.255276213636586,0.03577125781449902,705.1994570368437,902.6011544353972,197.40169739855358,3,0.8674192614647641,0.7812968702416141,0,0,0,0,0,0
20.138776459828172,0.02994632637144544,711.9904271651536,874.4332142535443,162.44278708839065,3,0.6125440910767412,0.8142307674954237,0,0,1,0,1,0
11.754200786074767,0.03519547506197125,736.6125542596457,884.2648831233031,147.65232886365732,3,0.749734392105989,0.8330225120530219,0,0,0,1,1,0
34.181018725294784,0.04193571367597907,699.1095450080268,860.3478738447212,161.23832883669454,3,0.7099010553390009,0.8125893795539321,0,0,1,0,1,0
10.527973506496568,0.03406025928601117,669.9910837647412,857.3393817999197,187.34829803517863,3,0.8473088002679321,0.7814770882892899,0,0,0,1,1,0
21.684447754743644,0.03755831140717512,775.8396429280593,940.3175439551272,164.47790102706762,3,0.8145503115204142,0.8250825988684132,0,0,0,1,1,0
20.25905776023703,0.04142789391652479,651.7564824810348,842.1800295018887,190.4235470208539,3,0.7869805111200813,0.7738921129090643,0,0,1,0,1,0
0.016349008156519303,0.03846773735776842,646.3633269689957,797.2994060877974,150.93607911880156,3,0.740499977548336,0.8106908421524891,0,0,1,0,1,0
16.308347973185867,0.039657599550062116,683.3516792910483,882.3940592506848,199.0423799596365,3,0.7367976858979314,0.7744291477566608,0,0,0,1,1,0
25.431694639024617,0.029756499998575468,716.4462655724669,871.8841718536905,155.43790628122358,3,0.5975464528417637,0.8217218395526655,0,0,1,0,1,0
19.01755783167549,0.039343602331620126,648.4540473920263,858.5926591518711,210.13861175984482,3,0.7507862743665904,0.7552522613372651,0,0,1,0,1,0
28.770564731492442,0.03471574857657159,722.5985385878554,922.5541742026093,199.95563561475387,3,0.90678527590011,0.7832586516801776,0,0,0,0,0,0
0.027744213277221003,0.03762653595835611,679.9404538778421,842.3075265602272,162.3670726823853,3,0.6601652801227235,0.8072354008927694,0,0,1,0,1,0
18.25221073283505,0.042979487735172704,708.4527291703822,881.3967276190599,172.94399844867755,3,0.7968995335325377,0.8037841609466196,0,0,0,1,1,0
25.08804130275393,0.040400042518741526,688.4858504392845,846.0721640051552,157.58631356587068,3,0.8241957837511079,0.8137436494543384,0,0,0,1,1,0
32.82413412883981,0.040576619423115856,722.4968206366636,900.6089343943128,178.11211375764907,3,0.6359654073081876,0.8022314603425126,0,0,1,0,1,0
0.01736609936917339,0.036888712826008,723.9379716666742,913.9593014039585,190.0213297372845,3,0.5269678078432386,0.7920899437804425,0,0,1,0,1,0
26.322163007318817,0.03721075572598174,664.5075482255152,847.6360319264928,183.1284837009776,3,0.7081106394904012,0.7839538707612909,0,0,1,0,1,0
17.992703161603657,0.03980013370749527,702.7517876259909,873.3267133186317,170.5749256926408,3,0.6803423652562867,0.8046837190580625,0,0,1,0,1,0
19.50164327369389,0.03627479362082274,691.5761091486332,871.6679450071256,180.09183585849217,3,0.7105139620421035,0.7933939903491346,0,0,1,0,1,0
20.78409024824239,0.039157559078050026,666.839710327674,820.3597969469041,153.52008661923014,3,0.7537979471859829,0.8128624937611778,0,0,1,0,1,0
11.4203819997891,0.0397018949964467,697.5124072791889,875.7451214176041,178.23271413841522,3,0.7587949371148299,0.7964787815775637,0,0,0,1,1,0
16.04790131126408,0.034215814834394294,734.4032166072798,921.9036077006244,187.50039109334472,3,0.8733871984757029,0.7966160566818903,0,0,0,0,0,0
18.12177581507144,0.0377180159454295,722.1400167237216,876.9714392687875,154.8314225450659,3,0.6556962912753279,0.8234475883568532,0,0,1,0,1,0
39.56655953882846,0.0324900901686183,640.694283421625,819.4503304622231,178.75604704059796,3,0.5945840245300266,0.781858594236251,0,0,1,0,1,0
12.625985359781456,0.04313918966318028,745.1031293071277,916.7337657799652,171.63063647283755,3,0.5635797769575512,0.8127802826954752,0,0,1,0,1,0
11.677106067809687,0.04360771135538532,648.374685096703,807.6661620584842,159.29147696178106,3,0.7853800995320747,0.8027755965957547,0,0,1,0,1,0
20.038004698922066,0.03546552467515608,660.6686136371068,840.308091193132,179.63947755602535,3,0.7035670978305937,0.7862218876162911,0,0,1,0,1,0
16.572382773225815,0.03658452065284661,726.2717758711693,896.6737874028067,170.4020115316374,3,0.7609038092019964,0.8099620910908942,0,0,0,1,1,0
17.905859427867586,0.03806110539291094,712.7467113057263,900.7664795374228,188.0197682316963,3,0.7136573676575533,0.7912669126761339,0,0,1,0,1,0
18.44729797938716,0.03732731092676062,655.2387050692963,814.135322550581,158.89661748128475,3,0.6995815913102751,0.8048277564183284,0,0,1,0,1,0
32.58606171028325,0.042985029178345464,693.3507003207383,882.5322062129457,189.18150589220747,3,0.6968956059410936,0.7856378446470428,0,0,1,0,1,0
25.95580791970729,0.042561850939752593,751.4016808964711,945.6138112966353,194.21213040016406,3,0.5918811111685923,0.7946179211005194,0,0,1,0,1,0
10.097954785893108,0.034405156070910194,698.698872725433,850.0818228328727,151.3829501074397,3,0.6481820850850609,0.8219195540460323,0,0,1,0,1,0
20.945652523505483,0.036072766390159744,643.1100638135732,842.9950970665639,199.88503325299047,3,0.6842031045276997,0.7628870749681153,0,0,1,0,1,0
16.095603945322043,0.04098381590440309,675.1723335108351,826.6288435749034,151.45651006406848,3,0.7169727147582431,0.8167780966738738,0,0,1,0,1,0
19.110400154912693,0.04108813063514602,712.1649476880275,893.7676856078031,181.60273791977542,3,0.6726401857489215,0.7968121461045247,0,0,1,0,1,0
17.837905528780112,0.040750117645646566,709.7283604592136,887.1729070356897,177.44454657647597,3,0.8107650576193399,0.7999887675003835,0,0,0,1,1,0
18.213739691910586,0.03629973691219324,692.3996045419444,876.9697663243593,184.57016178241477,3,0.87383261674691,0.7895364596706644,0,0,0,0,0,0
25.424666255106573,0.035849152456078205,630.6352329373673,781.8886957266935,151.25346278932642,3,0.7836264167442879,0.8065537158728837,0,0,1,0,1,0
13.712841798179298,0.03895394303537551,710.7414028886296,906.5088700054088,195.76746711677916,3,0.6164281502927921,0.7840424141513243,0,0,1,0,1,0
9.469051401343645,0.033739374686512585,650.8013210839707,810.2208290560222,159.41950797205132,3,0.6039106464524344,0.8032394351577101,0,0,1,0,1,0
0.013883754687246057,0.036738018790717836,681.4384799163728,852.5831947307651,171.14471481439216,3,0.598617851815447,0.7992633260048745,0,0,1,0,1,0
30.50144789701509,0.038221317700981625,701.386272915151,851.7182614479005,150.33198853274945,3,0.6184169331422275,0.8234956377744106,0,0,1,0,1,0
16.275820720838908,0.04001079053748998,687.8262745112368,860.0390346772252,172.2127601659883,3,0.6631933315304336,0.7997616931066157,0,0,1,0,1,0
12.214586082947813,0.040258356657085305,649.6700943885943,840.2737745961226,190.60368020752847,3,0.8200408748998986,0.7731647875132815,0,0,0,1,1,0
0.01593188584743968,0.03174617301919525,709.4385967382739,871.1838796899507,161.74528295167684,3,0.8551902446539947,0.8143385263174968,0,0,0,0,0,0
20.322275574301802,0.028906225613809764,690.4020783121449,799.2331043504163,108.83102603827135,3,0.7303665777017758,0.8638306828810292,0,0,1,0,1,0
16.748870611702067,0.04017486596897657,674.2265783256506,848.2098686235954,173.98329029794488,3,0.7569504211995561,0.7948817895973428,0,0,1,0,1,0
7.49258455698129,0.035879235243093985,645.4429102468323,837.0439885739571,191.60107832712475,3,0.6386875490879829,0.7710979578820595,0,0,1,0,1,0
22.621840164635216,0.029658567113872988,739.7847308545354,920.2321571352077,180.44742628067218,3,0.8257479778336586,0.8039109752017073,0,0,0,0,0,0
29.612829568392957,0.03746892570968431,618.2046660582178,769.9951478725668,151.79048181434914,3,0.7807561204629209,0.8028682619186189,0,0,1,0,1,0
12.451770169546965,0.0365023304766574,658.0987710517265,787.4993221880043,129.40055113627778,3,0.8073137699625509,0.8356816983959445,0,0,1,0,1,0
9.791436740632696,0.03966373533844105,694.7267113266918,859.8883961775117,165.16168485082014,3,0.7337935004449594,0.8079266035162023,0,0,1,0,1,0
14.991684378897931,0.040042127705505116,682.0259173318436,860.776756525739,178.75083919389533,3,0.5182880841275762,0.792337748622107,0,0,1,0,1,0
23.35733690553215,0.043591288746437466,656.7154440421375,866.6271006212824,209.91165657914487,3,0.6847779231448766,0.7577831844530828,0,0,1,0,1,0
16.951745850304324,0.03890091141672573,680.1248614619782,873.1244065751315,192.9995451131534,3,0.5875934741654333,0.778955274117004,0,0,1,0,1,0
14.042406225076492,0.03841314368372414,645.2627753972239,823.5579653814709,178.29518998424712,3,0.8251228635993347,0.7835062042030507,0,0,0,1,1,0
19.73220510171445,0.035772887060150284,699.8180925731392,900.5349904735989,200.71689790045968,3,0.7003077403709755,0.7771137157092575,0,0,1,0,1,0
17.6152812219437,0.03548536091371555,682.9181755031317,850.5493659516983,167.63119044856666,3,0.9022391464075884,0.8029142138493037,0,0,0,0,0,0
21.74548759083713,0.0364286620523698,660.2390425778965,820.2279927438524,159.98895016595586,3,0.8134662909163614,0.8049457570562109,0,0,0,0,0,0
25.396767774615412,0.032568098211527015,718.9677109274295,887.3711240732645,168.40341314583497,3,0.5693947833277904,0.8102221172435503,0,0,1,0,1,0
14.812093179443774,0.03259759626394961,733.6558300332591,863.5027104586154,129.8468804253563,3,0.8918329868735129,0.8496277094991477,0,0,0,1,1,0
0.014234659034771766,0.03715283448814182,624.4783139656471,786.0265822034665,161.54826823781949,3,0.6442032960811964,0.7944748028941317,0,0,1,0,1,0
20.431085386828485,0.03860796996825429,688.4492527041681,844.9239789544316,156.4747262502635,3,0.6452119870163396,0.8148061480703904,0,0,1,0,1,0
13.069884834306865,0.033231382979116084,623.6683228395774,803.4846079856461,179.81628514606857,3,0.7303501440956369,0.7762044432974615,0,0,1,0,1,0
0.016112473816303312,0.03657770307280885,684.3988576996987,854.0558512206078,169.65699352090905,3,0.8207475482961869,0.8013514066106602,0,0,0,1,1,0
8.412121674018165,0.03981865814401557,671.1921720645095,825.2619182635193,154.06974619900987,3,0.7623299382068094,0.8133080628230165,0,0,1,0,1,0
13.718061384858649,0.04276331349490867,675.2065132712653,831.0421947174822,155.8356814462169,3,0.6817859178471544,0.8124816255579006,0,0,1,0,1,0
14.023388292340488,0.03670718949728257,690.7683284288438,864.7872659603177,174.01893753147368,3,0.6352694596312145,0.7987725486010349,0,0,1,0,1,0
25.998614904898574,0.036956267207848885,712.4329942665146,887.0425610449049,174.60956677839036,3,0.8880813253140604,0.8031553676830271,0,0,0,1,1,0
13.219365596169569,0.03963764112627368,650.4223936183653,834.1010429371933,183.67864931882792,3,0.6021163658672424,0.7797884910058088,0,0,1,0,1,0
20.420301894578905,0.0341846267677958,680.3759872425886,862.1712505950347,181.79526335244614,3,0.7185392229226617,0.7891425128975496,0,0,1,0,1,0
33.65124960546084,0.038065792998121566,610.0055460568777,792.398665598224,182.39311954134632,3,0.5485759683933331,0.7698215210854147,0,0,1,0,1,0
19.877321809440048,0.038664322826212086,756.350610560533,893.7650653581336,137.41445479760046,3,0.7310668857961362,0.846252152692343,0,0,1,0,1,0
21.433847755790623,0.04243283305440911,730.4662583937984,894.1430744703769,163.6768160765784,3,0.7414341063062461,0.816945608874141,0,0,0,1,1,0
20.06772571454096,0.03978636468964266,683.5206074036461,837.9068187621336,154.38621135848757,3,0.7759388537719356,0.8157477563118924,0,0,1,0,1,0
19.115837502517017,0.032861455890268614,671.9355465585048,840.4322419637956,168.49669540529064,3,0.726721074157947,0.799511861882437,0,0,1,0,1,0
12.53750585455192,0.03696245126228497,634.3073358038696,809.4516896576797,175.1443538538103,3,0.7450782609719387,0.7836259333427551,0,0,0,1,1,0
31.897593023223358,0.09222589777145007,263.22792097084516,366.2254888160005,102.99756784515532,2,0.7654992020068075,0.7187591497846194,1,0,1,0,1,0
0.0424893665035449,0.09464170670792513,252.74374706329047,360.9143960889802,108.17064902568966,2,0.8592627034126463,0.7002872420776999,1,0,0,0,0,0
36.91686216670272,0.09366603118213357,248.95767746830123,365.74038245049303,116.78270498219175,2,0.7383961896936133,0.680695076109077,1,0,1,0,1,0
42.83779147633943,0.11309911200807893,283.285059267752,384.22468189515433,100.93962262740233,2,0.744665480175878,0.7372901133536592,1,0,0,1,1,0
39.91389966570385,0.07273823746348385,245.38989039101972,380.4468729196828,135.05698252866299,2,0.6153813664087175,0.6450043563449784,1,0,0,1,1,0
28.493338590279862,0.09475337421692642,275.7191609724133,386.37042070412565,110.65125973171237,2,0.5143341059802513,0.713613533018236,1,0,0,1,1,0
28.572721628401784,0.08248468088234384,278.1347061190035,393.7103971003288,115.57569098132525,2,0.5929444357594206,0.7064449101864252,1,0,0,1,1,0
35.74660455707768,0.08806407081878727,245.2666849894176,333.0714015807286,87.80471659131098,2,0.8133153146126383,0.7363786978569843,1,0,1,0,1,0
32.94358305858448,0.08418469553526588,290.5903170488058,376.58519610903227,85.99487906022657,2,0.6450796404507895,0.7716456197727736,1,0,0,1,0,1
45.18662071235218,0.09935242525196902,279.4235057721511,405.4637750299276,126.04026925777649,2,0.5796521929170559,0.6891454255106431,1,0,0,1,1,0
49.6059668745059,0.09831738959262992,251.75406705491292,374.5607377628022,122.80667070788925,2,0.727152318337517,0.6721314907659678,1,0,1,0,1,0
48.74880754315299,0.07067011376555997,243.005379409268,362.5285941704789,119.52321476121091,2,0.7625017132208409,0.6703067932208262,1,0,0,1,0,1
36.069874476635796,0.1018646747513908,266.4527170728274,402.82745461959206,136.37473754676466,2,0.4221267652703196,0.6614561992167356,1,0,0,1,1,0
49.10435777447115,0.09134857042781216,239.26455049064282,362.13136535106173,122.86681486041888,2,0.75731217736378,0.6607120326589003,1,0,1,0,1,0
38.19649989837534,0.08378313433530632,262.0389992604627,355.85200531173365,93.81300605127096,2,0.8302938524332296,0.7363707253269829,1,0,1,0,1,0
34.563526236730254,0.11525780889988818,261.437159658422,381.0974620805716,119.66030242214958,2,0.6704815665806415,0.6860112849640257,1,0,0,0,0,0
45.99012341870213,0.093600138858209,304.85175795944576,415.42089616900887,110.56913820956314,2,0.4592316047525629,0.733838284907605,1,0,0,0,0,0
48.680985570854865,0.08681499401845529,279.26458219177044,385.7773240686419,106.51274187687149,2,0.6355326439803812,0.7239009780214052,1,0,1,0,1,0
46.104690447889794,0.09064519977703768,258.05964204530807,389.53545798850365,131.4758159431955,2,0.6101730886914718,0.6624804924765648,1,0,0,1,1,0
28.07801918947568,0.09062977150391333,272.3931020325115,360.71046310162717,88.31736106911566,2,0.7227857504686638,0.7551571964125892,1,0,1,0,1,0
45.19883757060778,0.09384397577284276,249.59781635870704,356.22841021698065,106.63059385827367,2,0.8008369333790666,0.7006679119351419,1,0,1,0,1,0
33.26258301718724,0.10359810972429832,262.25821354036333,367.7362081786094,105.4779946382461,2,0.7092944253477046,0.7131694070576388,1,0,1,0,1,0
52.79453779485449,0.10372189337780877,264.4797339438229,384.971503473434,120.49176952961106,2,0.6433757805771372,0.6870111983810097,1,0,1,0,1,0
37.57746499830732,0.09990692079532612,276.1398611433654,388.8151233366563,112.67526219329102,2,0.592507951269314,0.7102086430528811,1,0,1,0,1,0
45.57149516434253,0.12483601222728564,260.6489955251384,371.292759281065,110.64376375592664,2,0.6852763219159775,0.7020039820594229,1,0,1,0,1,0
49.68727766517072,0.0957142428653556,261.0081279448194,372.9966726767209,111.98854473190144,2,0.7296670369661705,0.6997599363869854,1,0,1,0,1,0
38.41544465098854,0.08490005789402462,256.52659656685444,373.05345635883333,116.52685979197881,2,0.5353895214690854,0.6876403158696546,1,0,1,0,1,0
57.810247213045606,0.08411619599809406,287.8082023242829,406.82528749371374,119.01708516943084,2,0.4469235450083109,0.7074491462842759,1,0,1,0,1,0
39.02957271671517,0.09775609767206804,254.86697226222702,385.6455617587784,130.77858949655135,2,0.44154701953690334,0.6608839762083053,1,0,1,0,1,0
34.266349214215914,0.08621528552891156,273.6840034514138,371.29161033662666,97.60760688521292,2,0.7388296597435956,0.7371133519641926,1,0,1,0,1,0
48.5036112881298,0.10834265670694987,256.4830833058901,374.09980600169797,117.61672269580791,2,0.5985018423860219,0.6856006851410288,1,0,1,0,1,0
58.857731442891904,0.08778359251512942,287.9421360277333,399.32814994229517,111.3860139145618,2,0.5533089853587632,0.721066461428633,1,0,0,1,1,0
30.95243860558897,0.09672158604733068,271.5268097838155,369.7365758505409,98.20976606672536,2,0.506465186615015,0.7343790891101214,1,0,1,0,1,0
37.26021808769896,0.10488605915493207,252.49412929114533,394.4246637540069,141.93053446286157,2,0.6633662163850373,0.640158064376572,1,0,0,1,1,0
49.75907226263581,0.11045134742619282,273.8810595801941,399.7690881191137,125.88802853891964,2,0.5498807033196481,0.6850981422020042,1,0,1,0,1,0
37.89733107139817,0.09558339573044727,273.6485609099385,401.22445513898214,127.57589422904357,2,0.5495004213107011,0.6820336033982477,1,0,0,1,1,0
48.581120467689416,0.1157475619172687,252.95015465931613,395.20881179396315,142.25865713464708,2,0.6529756506482487,0.6400417883171802,1,0,0,0,0,0
54.49984398505906,0.0990547114665646,267.4574250034354,364.3302845044391,96.87285950100369,2,0.8435061911940461,0.7341070352337856,1,0,0,1,0,1
28.17184473656989,0.10227346337116157,257.8341213854499,352.40182513890073,94.56770375345083,2,0.7600864096150327,0.7316480874746419,1,0,0,1,0,1
28.67515932922196,0.0936891421806836,315.18459050893864,443.1971591062451,128.0125685973065,2,0.42727221101566215,0.7111611255463424,1,0,0,0,0,0
29.02749141700388,0.08230535113412389,279.063347281461,410.5936568204764,131.53030953901532,2,0.2985007145242996,0.6796582037882669,1,0,1,0,1,0
40.069888433473906,0.0847928048419168,287.5419050820983,401.5929050668893,114.05099998479105,2,0.5691355553932858,0.7160034489010837,1,0,0,1,1,0
39.77938752015975,0.07899986572187945,262.60150379616016,386.7550899705471,124.1535861743869,2,0.6547976566837276,0.6789865488678075,1,0,1,0,1,0
37.49627960591074,0.08577719101810083,255.904881739516,375.1952301126605,119.29034837314454,2,0.7129947903450432,0.6820579293150262,1,0,1,0,1,0
40.45960269262419,0.09505795813849607,258.9275021943621,362.10086938084913,103.17336718648698,2,0.6080317670529249,0.7150700925880085,1,0,1,0,1,0
33.94100758968441,0.09171185892027743,256.70087463074003,364.4593765088269,107.75850187808683,2,0.7800945500220141,0.7043332979650284,1,0,1,0,1,0
30.248760148857,0.0946204636845718,245.22456455967136,364.4466437732341,119.22207921356276,2,0.7479626323192877,0.6728682202167703,1,0,1,0,1,0
32.47782332751106,0.08645085817352001,238.29559332968898,376.26405730756096,137.96846397787198,2,0.6977064749148785,0.6333201077851144,1,0,0,1,0,1
48.627374475223206,0.0969705224341741,259.04301819710753,355.38330195231964,96.34028375521208,2,0.8468660978587904,0.7289116195781825,1,0,1,0,1,0
41.22437424961946,0.11141103345352962,249.62194402686248,397.638865502376,148.0169214755135,2,0.5487268752523444,0.6277604270686437,1,0,1,0,1,0
57.1323266640207,0.10086163881006044,279.098778407076,380.84830906190183,101.74953065482592,2,0.7031114863711239,0.7328344954308622,1,0,1,0,1,0
36.21546796169685,0.10028088925126108,296.1638255886817,415.91510292237035,119.75127733368872,2,0.40020569571014736,0.7120775934985942,1,0,0,1,1,0
40.06647939190048,0.08581922682741648,229.9310873378508,361.6979452483682,131.7668579105174,2,0.6874122112875749,0.6356991803753913,1,0,1,0,1,0
35.43456235516669,0.11076579943585632,260.82112917252186,374.4333347771724,113.61220560465058,2,0.6113807263445566,0.6965756115911477,1,0,1,0,1,0
39.11576926171968,0.1009985936028077,274.5261475203632,385.33646082797287,110.81031330760975,2,0.5628284851392058,0.7124323167615347,1,0,1,0,1,0
35.1216940664993,0.08529409898835501,276.50003289165124,379.29069867648735,102.79066578483608,2,0.6858145310993395,0.728992389891136,1,0,1,0,1,0
